"State","year","X","UR","rpci","rtw","dem_leg","rep_leg","bi_leg","UD","Ag","Cl","Man","Pro","Prof","Sale","Serv","fr","stid"
"Massachusetts",1985,1244,18.5,16893,0,1,0,0,20.5,NA,NA,NA,NA,NA,NA,NA,1.10810810810811,21
"Massachusetts",1986,1243,17.6,18152,0,1,0,0,19.1,NA,NA,NA,NA,NA,NA,NA,1.08522727272727,21
"Massachusetts",1987,1242,17.8,19552,0,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.06741573033708,21
"Massachusetts",1988,1241,18.6,21358,0,1,0,0,19.7,NA,NA,NA,NA,NA,NA,NA,1.05913978494624,21
"Massachusetts",1989,1240,17.6,22477,0,1,0,0,18.9,NA,NA,NA,NA,NA,NA,NA,1.07386363636364,21
"Massachusetts",1990,1239,17.7,23118,0,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.07344632768362,21
"Massachusetts",1991,1238,17.6,23486,0,1,0,0,18.9,NA,NA,NA,NA,NA,NA,NA,1.07386363636364,21
"Massachusetts",1992,1237,17.1,24628,0,1,0,0,18.5,NA,NA,NA,NA,NA,NA,NA,1.08187134502924,21
"Massachusetts",1993,1236,17.3,25471,0,1,0,0,18.6,NA,NA,NA,NA,NA,NA,NA,1.07514450867052,21
"Massachusetts",1994,1235,16,26607,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.08125,21
"Massachusetts",1995,1234,16.2,27964,0,1,0,0,17.8,NA,NA,NA,NA,NA,NA,NA,1.09876543209877,21
"Massachusetts",1996,1233,15.5,29545,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,1.09677419354839,21
"Massachusetts",1997,1232,15.2,31180,0,1,0,0,16.7,"0.0088",0.1774,0.0884,0.1859,0.2562,0.1164,0.1668,1.09868421052632,21
"Massachusetts",1998,1231,16.1,32914,0,1,0,0,17.5,"0.0051",0.1865,0.0879,0.1136,0.2423,0.2663,0.0983,1.08695652173913,21
"Massachusetts",1999,1230,16.4,34967,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.05487804878049,21
"Massachusetts",2000,1229,14.4,38594,0,1,0,0,15.8,NA,NA,NA,NA,NA,NA,NA,1.09722222222222,21
"Massachusetts",2001,1228,14.9,39872,0,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,1.0738255033557,21
"Massachusetts",2002,1227,14.5,39540,0,1,0,0,15.7,NA,NA,NA,NA,NA,NA,NA,1.08275862068966,21
"Massachusetts",2003,1226,14.3,40267,0,1,0,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.09090909090909,21
"Massachusetts",2004,1225,13.5,42407,0,1,0,0,14.8,NA,NA,NA,NA,NA,NA,NA,1.0962962962963,21
"Massachusetts",2005,1224,13.9,44371,0,1,0,0,14.9,NA,NA,NA,NA,NA,NA,NA,1.07194244604317,21
"Massachusetts",2006,1223,14.5,47750,0,1,0,0,15.4,NA,NA,NA,NA,NA,NA,NA,1.06206896551724,21
"Massachusetts",2007,1222,13.2,50085,0,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,1.06060606060606,21
"Massachusetts",2008,1221,15.8,51810,0,1,0,0,16.9,NA,NA,NA,NA,NA,NA,NA,1.06962025316456,21
"Massachusetts",2009,1220,16.7,50772,0,1,0,0,18.1,NA,NA,NA,NA,NA,NA,NA,1.08383233532934,21
"Massachusetts",2010,1219,14.5,52894,0,1,0,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.07586206896552,21
"Massachusetts",2011,1218,14.7,54812,0,1,0,0,15.5,NA,NA,NA,NA,NA,NA,NA,1.05442176870748,21
"Massachusetts",2012,1217,14.4,56669,0,1,0,0,16.3,NA,NA,NA,NA,NA,NA,NA,1.13194444444444,21
"Massachusetts",2013,1216,13.6,56628,0,1,0,0,14.6,NA,NA,NA,NA,NA,NA,NA,1.07352941176471,21
"Massachusetts",2014,1215,13.7,58924,0,1,0,0,14.7,NA,NA,NA,NA,NA,NA,NA,1.07299270072993,21
"Minnesota",1979,1360,27.8,9360,0,0,0,1,30.8,NA,NA,NA,NA,NA,NA,NA,1.10791366906475,23
"Minnesota",1980,1359,26.5,10282,0,0,0,1,28.3,NA,NA,NA,NA,NA,NA,NA,1.06792452830189,23
"Minnesota",1981,1358,20.2,11321,0,0,0,1,22,NA,NA,NA,NA,NA,NA,NA,1.08910891089109,23
"Minnesota",1982,1357,21.9,12070,0,1,0,0,24.2,NA,NA,NA,NA,NA,NA,NA,1.10502283105023,23
"Minnesota",1983,1356,23.6,12696,0,1,0,0,26.3,NA,NA,NA,NA,NA,NA,NA,1.11440677966102,23
"Minnesota",1984,1355,23.1,14351,0,0,0,1,25.8,NA,NA,NA,NA,NA,NA,NA,1.11688311688312,23
"Minnesota",1985,1354,23,15143,0,0,0,1,25.6,NA,NA,NA,NA,NA,NA,NA,1.11304347826087,23
"Minnesota",1986,1353,22,15937,0,0,0,1,23.8,NA,NA,NA,NA,NA,NA,NA,1.08181818181818,23
"Minnesota",1987,1352,23.7,16878,0,0,0,1,25.3,NA,NA,NA,NA,NA,NA,NA,1.06751054852321,23
"Minnesota",1988,1351,21.1,17556,0,1,0,0,23.1,NA,NA,NA,NA,NA,NA,NA,1.09478672985782,23
"Minnesota",1989,1350,20.4,18992,0,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,1.07843137254902,23
"Minnesota",1990,1349,20.6,19935,0,1,0,0,22.4,NA,NA,NA,NA,NA,NA,NA,1.0873786407767,23
"Minnesota",1991,1348,21.9,20322,0,1,0,0,23.4,NA,NA,NA,NA,NA,NA,NA,1.06849315068493,23
"Minnesota",1992,1347,22.6,21581,0,1,0,0,23.7,NA,NA,NA,NA,NA,NA,NA,1.04867256637168,23
"Minnesota",1993,1346,21.6,21947,0,1,0,0,23.2,NA,NA,NA,NA,NA,NA,NA,1.07407407407407,23
"Minnesota",1994,1345,19.8,23242,0,1,0,0,21.2,NA,NA,NA,NA,NA,NA,NA,1.07070707070707,23
"Minnesota",1995,1344,20.6,24320,0,1,0,0,21.9,NA,NA,NA,NA,NA,NA,NA,1.0631067961165,23
"Minnesota",1996,1343,20.7,25932,0,1,0,0,21.7,NA,NA,NA,NA,NA,NA,NA,1.04830917874396,23
"Minnesota",1997,1342,20.1,27087,0,1,0,0,21.2,"0.0083",0.166,0.067,0.243,0.2204,0.1292,0.1659,1.0547263681592,23
"Minnesota",1998,1341,19.1,29162,0,0,0,1,20,"0.0051",0.2019,0.0687,0.146,0.2141,0.2678,0.0963,1.04712041884817,23
"Minnesota",1999,1340,19.5,30303,0,0,0,1,20.7,NA,NA,NA,NA,NA,NA,NA,1.06153846153846,23
"Minnesota",2000,1339,18.4,32448,0,0,0,1,19.1,NA,NA,NA,NA,NA,NA,NA,1.03804347826087,23
"Minnesota",2001,1338,18,33490,0,0,0,1,18.7,NA,NA,NA,NA,NA,NA,NA,1.03888888888889,23
"Minnesota",2002,1337,17.8,33955,0,0,0,1,18.5,NA,NA,NA,NA,NA,NA,NA,1.03932584269663,23
"Minnesota",2003,1336,17.1,35293,0,0,0,1,18.2,NA,NA,NA,NA,NA,NA,NA,1.06432748538012,23
"Minnesota",2004,1335,17.6,37211,0,0,0,1,18.4,NA,NA,NA,NA,NA,NA,NA,1.04545454545455,23
"Minnesota",2005,1334,15.8,38065,0,0,0,1,16.6,NA,NA,NA,NA,NA,NA,NA,1.05063291139241,23
"Minnesota",2006,1333,16,39667,0,1,0,0,16.9,NA,NA,NA,NA,NA,NA,NA,1.05625,23
"Minnesota",2007,1332,16.3,41655,0,1,0,0,17.1,NA,NA,NA,NA,NA,NA,NA,1.04907975460123,23
"Minnesota",2008,1331,16.2,43161,0,1,0,0,17.1,NA,NA,NA,NA,NA,NA,NA,1.05555555555556,23
"Minnesota",2009,1330,15.3,41079,0,1,0,0,15.9,NA,NA,NA,NA,NA,NA,NA,1.03921568627451,23
"Minnesota",2010,1329,15.9,42724,0,1,0,0,16.4,NA,NA,NA,NA,NA,NA,NA,1.0314465408805,23
"Minnesota",2011,1328,15.3,45323,0,1,0,0,16.1,NA,NA,NA,NA,NA,NA,NA,1.05228758169935,23
"Minnesota",2012,1327,14.4,47726,0,0,1,0,15.1,NA,NA,NA,NA,NA,NA,NA,1.04861111111111,23
"Minnesota",2013,1326,14.4,47838,0,0,1,0,15.2,NA,NA,NA,NA,NA,NA,NA,1.05555555555556,23
"Minnesota",2014,1325,14.3,49967,0,1,0,0,15.1,NA,NA,NA,NA,NA,NA,NA,1.05594405594406,23
"Missouri",1979,1470,23.1,8695,0,1,0,0,25.9,NA,NA,NA,NA,NA,NA,NA,1.12121212121212,25
"Missouri",1980,1469,24.6,9370,0,1,0,0,26.9,NA,NA,NA,NA,NA,NA,NA,1.09349593495935,25
"Missouri",1981,1468,20.5,10445,0,1,0,0,23.1,NA,NA,NA,NA,NA,NA,NA,1.12682926829268,25
"Missouri",1982,1467,20.8,11174,0,1,0,0,23.3,NA,NA,NA,NA,NA,NA,NA,1.12019230769231,25
"Missouri",1983,1466,21.1,11885,0,1,0,0,23.5,NA,NA,NA,NA,NA,NA,NA,1.11374407582938,25
"Missouri",1984,1465,20,13103,0,1,0,0,22.6,NA,NA,NA,NA,NA,NA,NA,1.13,25
"Missouri",1985,1464,18.9,13948,0,1,0,0,20.9,NA,NA,NA,NA,NA,NA,NA,1.10582010582011,25
"Missouri",1986,1463,19,14616,0,1,0,0,20.8,NA,NA,NA,NA,NA,NA,NA,1.09473684210526,25
"Missouri",1987,1462,17.9,15296,0,1,0,0,19.6,NA,NA,NA,NA,NA,NA,NA,1.09497206703911,25
"Missouri",1988,1461,16.9,16162,0,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.12426035502959,25
"Missouri",1989,1460,15.7,17277,0,1,0,0,17.8,NA,NA,NA,NA,NA,NA,NA,1.13375796178344,25
"Missouri",1990,1459,13.9,17920,0,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,1.15107913669065,25
"Missouri",1991,1458,14.3,18559,0,1,0,0,15.8,NA,NA,NA,NA,NA,NA,NA,1.1048951048951,25
"Missouri",1992,1457,13.9,19578,0,1,0,0,15.9,NA,NA,NA,NA,NA,NA,NA,1.14388489208633,25
"Missouri",1993,1456,14.4,20265,0,1,0,0,16.2,NA,NA,NA,NA,NA,NA,NA,1.125,25
"Missouri",1994,1455,14.9,21296,0,1,0,0,16.4,NA,NA,NA,NA,NA,NA,NA,1.1006711409396,25
"Missouri",1995,1454,14.7,22236,0,1,0,0,16.6,NA,NA,NA,NA,NA,NA,NA,1.12925170068027,25
"Missouri",1996,1453,15.4,23321,0,1,0,0,16.8,NA,NA,NA,NA,NA,NA,NA,1.09090909090909,25
"Missouri",1997,1452,14.7,24507,0,1,0,0,15.9,"0.0093",0.1707,0.0586,0.2662,0.1966,0.1276,0.1709,1.08163265306122,25
"Missouri",1998,1451,13.9,25540,0,1,0,0,15.3,"0.0052",0.21,0.0585,0.1583,0.193,0.2776,0.0974,1.10071942446043,25
"Missouri",1999,1450,14.5,26342,0,1,0,0,15.4,NA,NA,NA,NA,NA,NA,NA,1.06206896551724,25
"Missouri",2000,1449,13.3,27941,0,0,0,1,14.4,NA,NA,NA,NA,NA,NA,NA,1.08270676691729,25
"Missouri",2001,1448,13.6,28690,0,0,0,1,14.8,NA,NA,NA,NA,NA,NA,NA,1.08823529411765,25
"Missouri",2002,1447,13.3,29168,0,0,1,0,14.7,NA,NA,NA,NA,NA,NA,NA,1.10526315789474,25
"Missouri",2003,1446,13.3,30085,0,0,1,0,14.3,NA,NA,NA,NA,NA,NA,NA,1.07518796992481,25
"Missouri",2004,1445,12.4,31510,0,0,1,0,14,NA,NA,NA,NA,NA,NA,NA,1.12903225806452,25
"Missouri",2005,1444,11.5,32467,0,0,1,0,12.6,NA,NA,NA,NA,NA,NA,NA,1.09565217391304,25
"Missouri",2006,1443,10.9,34119,0,0,1,0,11.9,NA,NA,NA,NA,NA,NA,NA,1.09174311926605,25
"Missouri",2007,1442,10.7,35502,0,0,1,0,12,NA,NA,NA,NA,NA,NA,NA,1.1214953271028,25
"Missouri",2008,1441,11.3,37312,0,0,1,0,12.9,NA,NA,NA,NA,NA,NA,NA,1.14159292035398,25
"Missouri",2009,1440,9.5,36385,0,0,1,0,10.7,NA,NA,NA,NA,NA,NA,NA,1.12631578947368,25
"Missouri",2010,1439,10,37118,0,0,1,0,11.2,NA,NA,NA,NA,NA,NA,NA,1.12,25
"Missouri",2011,1438,10.9,38533,0,0,1,0,12.5,NA,NA,NA,NA,NA,NA,NA,1.14678899082569,25
"Missouri",2012,1437,9,40317,0,0,1,0,10.2,NA,NA,NA,NA,NA,NA,NA,1.13333333333333,25
"Missouri",2013,1436,8.7,40569,0,0,1,0,10.5,NA,NA,NA,NA,NA,NA,NA,1.20689655172414,25
"Missouri",2014,1435,8.4,41963,0,0,1,0,9.8,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,25
"Montana",1979,1525,24.2,8298,0,1,0,0,28.6,NA,NA,NA,NA,NA,NA,NA,1.18181818181818,26
"Montana",1980,1524,27.4,9142,0,0,1,0,29.7,NA,NA,NA,NA,NA,NA,NA,1.08394160583942,26
"Montana",1981,1523,26.1,10303,0,0,1,0,28.4,NA,NA,NA,NA,NA,NA,NA,1.08812260536398,26
"Montana",1982,1522,22.5,10741,0,0,0,1,24.8,NA,NA,NA,NA,NA,NA,NA,1.10222222222222,26
"Montana",1983,1521,18.9,11151,0,0,0,1,21.2,NA,NA,NA,NA,NA,NA,NA,1.12169312169312,26
"Montana",1984,1520,18.6,11698,0,0,0,1,20.6,NA,NA,NA,NA,NA,NA,NA,1.10752688172043,26
"Montana",1985,1519,20.2,11843,0,0,0,1,23.6,NA,NA,NA,NA,NA,NA,NA,1.16831683168317,26
"Montana",1986,1518,18.6,12443,0,0,0,1,21.8,NA,NA,NA,NA,NA,NA,NA,1.17204301075269,26
"Montana",1987,1517,18.3,12916,0,0,0,1,21.1,NA,NA,NA,NA,NA,NA,NA,1.15300546448087,26
"Montana",1988,1516,18.4,13356,0,0,0,1,21.1,NA,NA,NA,NA,NA,NA,NA,1.14673913043478,26
"Montana",1989,1515,18.3,14726,0,0,0,1,20.9,NA,NA,NA,NA,NA,NA,NA,1.14207650273224,26
"Montana",1990,1514,18.7,15469,0,0,0,1,21.1,NA,NA,NA,NA,NA,NA,NA,1.1283422459893,26
"Montana",1991,1513,17.8,16298,0,0,0,1,21,NA,NA,NA,NA,NA,NA,NA,1.17977528089888,26
"Montana",1992,1512,19.4,16971,0,0,0,1,22.5,NA,NA,NA,NA,NA,NA,NA,1.15979381443299,26
"Montana",1993,1511,19.3,17950,0,0,0,1,22,NA,NA,NA,NA,NA,NA,NA,1.13989637305699,26
"Montana",1994,1510,19.2,18095,0,0,1,0,21.1,NA,NA,NA,NA,NA,NA,NA,1.09895833333333,26
"Montana",1995,1509,16.1,18728,0,0,1,0,18,NA,NA,NA,NA,NA,NA,NA,1.11801242236025,26
"Montana",1996,1508,16.2,19411,0,0,1,0,17.6,NA,NA,NA,NA,NA,NA,NA,1.08641975308642,26
"Montana",1997,1507,14.5,20159,0,0,1,0,16.3,"0.0159",0.1622,0.0485,0.2185,0.2137,0.1305,0.2108,1.12413793103448,26
"Montana",1998,1506,14.4,21461,0,0,1,0,15.8,"0.0090",0.1843,0.056,0.1282,0.2281,0.2727,0.1216,1.09722222222222,26
"Montana",1999,1505,15.9,21794,0,0,1,0,17.8,NA,NA,NA,NA,NA,NA,NA,1.11949685534591,26
"Montana",2000,1504,14.3,23081,0,0,1,0,16.1,NA,NA,NA,NA,NA,NA,NA,1.12587412587413,26
"Montana",2001,1503,13.5,23996,0,0,1,0,15.3,NA,NA,NA,NA,NA,NA,NA,1.13333333333333,26
"Montana",2002,1502,14.5,24554,0,0,1,0,15.9,NA,NA,NA,NA,NA,NA,NA,1.09655172413793,26
"Montana",2003,1501,14.5,26125,0,0,1,0,15.5,NA,NA,NA,NA,NA,NA,NA,1.06896551724138,26
"Montana",2004,1500,12.2,28131,0,0,0,1,13.1,NA,NA,NA,NA,NA,NA,NA,1.07377049180328,26
"Montana",2005,1499,11,30074,0,0,0,1,12.6,NA,NA,NA,NA,NA,NA,NA,1.14545454545455,26
"Montana",2006,1498,12.7,32193,0,0,0,1,13.7,NA,NA,NA,NA,NA,NA,NA,1.07874015748032,26
"Montana",2007,1497,13.7,34183,0,0,0,1,15.8,NA,NA,NA,NA,NA,NA,NA,1.15328467153285,26
"Montana",2008,1496,12.3,35792,0,0,0,1,15.8,NA,NA,NA,NA,NA,NA,NA,1.28455284552846,26
"Montana",2009,1495,14.4,34689,0,0,0,1,18.7,NA,NA,NA,NA,NA,NA,NA,1.29861111111111,26
"Montana",2010,1494,13.1,36393,0,0,0,1,14.7,NA,NA,NA,NA,NA,NA,NA,1.12213740458015,26
"Montana",2011,1493,13.2,38558,0,0,0,1,14.8,NA,NA,NA,NA,NA,NA,NA,1.12121212121212,26
"Montana",2012,1492,14.3,40701,0,0,1,0,17,NA,NA,NA,NA,NA,NA,NA,1.18881118881119,26
"Montana",2013,1491,13.3,40674,0,0,1,0,15.1,NA,NA,NA,NA,NA,NA,NA,1.13533834586466,26
"Montana",2014,1490,12.8,42494,0,0,1,0,13.9,NA,NA,NA,NA,NA,NA,NA,1.0859375,26
"New Hampshire",1979,1690,13.4,0,0,0,0,1,16.1,NA,NA,NA,NA,NA,NA,NA,1.20149253731343,29
"New Hampshire",1980,1689,16.2,0,0,0,1,0,18.1,NA,NA,NA,NA,NA,NA,NA,1.11728395061728,29
"New Hampshire",1981,1688,19.4,0,0,0,1,0,21.3,NA,NA,NA,NA,NA,NA,NA,1.0979381443299,29
"New Hampshire",1982,1687,15.5,0,0,0,1,0,17.9,NA,NA,NA,NA,NA,NA,NA,1.15483870967742,29
"New Hampshire",1983,1686,11.5,0,0,0,1,0,14.5,NA,NA,NA,NA,NA,NA,NA,1.26086956521739,29
"New Hampshire",1984,1685,10.4,0,0,0,1,0,12.5,NA,NA,NA,NA,NA,NA,NA,1.20192307692308,29
"New Hampshire",1985,1684,10.8,0,0,0,1,0,12.1,NA,NA,NA,NA,NA,NA,NA,1.12037037037037,29
"New Hampshire",1986,1683,11.1,0,0,0,1,0,13.6,NA,NA,NA,NA,NA,NA,NA,1.22522522522523,29
"New Hampshire",1987,1682,10,0,0,0,1,0,11.7,NA,NA,NA,NA,NA,NA,NA,1.17,29
"New Hampshire",1988,1681,10.3,0,0,0,1,0,12.2,NA,NA,NA,NA,NA,NA,NA,1.18446601941748,29
"New Hampshire",1989,1680,11.6,0,0,0,1,0,13.4,NA,NA,NA,NA,NA,NA,NA,1.1551724137931,29
"New Hampshire",1990,1679,11.6,0,0,0,1,0,13.1,NA,NA,NA,NA,NA,NA,NA,1.12931034482759,29
"New Hampshire",1991,1678,11.7,0,0,0,1,0,13.3,NA,NA,NA,NA,NA,NA,NA,1.13675213675214,29
"New Hampshire",1992,1677,9.8,0,0,0,1,0,12.4,NA,NA,NA,NA,NA,NA,NA,1.26530612244898,29
"New Hampshire",1993,1676,8.4,0,0,0,1,0,10.7,NA,NA,NA,NA,NA,NA,NA,1.27380952380952,29
"New Hampshire",1994,1675,10.8,0,0,0,1,0,13.1,NA,NA,NA,NA,NA,NA,NA,1.21296296296296,29
"New Hampshire",1995,1674,12.7,0,0,0,1,0,14.6,NA,NA,NA,NA,NA,NA,NA,1.1496062992126,29
"New Hampshire",1996,1673,11.3,0,0,0,1,0,12.7,NA,NA,NA,NA,NA,NA,NA,1.12389380530973,29
"New Hampshire",1997,1672,10.3,0,0,0,1,0,11.6,"0.0100",0.1645,0.0762,0.2358,0.2131,0.1371,0.1633,1.12621359223301,29
"New Hampshire",1998,1671,11.1,0,0,0,0,1,12.7,"0.0059",0.2027,0.0706,0.1409,0.2027,0.2833,0.0939,1.14414414414414,29
"New Hampshire",1999,1670,10.8,0,0,0,0,1,12.4,NA,NA,NA,NA,NA,NA,NA,1.14814814814815,29
"New Hampshire",2000,1669,10.5,0,0,0,1,0,11.7,NA,NA,NA,NA,NA,NA,NA,1.11428571428571,29
"New Hampshire",2001,1668,9.7,0,0,0,1,0,10.7,NA,NA,NA,NA,NA,NA,NA,1.10309278350515,29
"New Hampshire",2002,1667,9.9,0,0,0,1,0,11.3,NA,NA,NA,NA,NA,NA,NA,1.14141414141414,29
"New Hampshire",2003,1666,9.4,0,0,0,1,0,11.4,NA,NA,NA,NA,NA,NA,NA,1.21276595744681,29
"New Hampshire",2004,1665,9.9,0,0,0,1,0,11.1,NA,NA,NA,NA,NA,NA,NA,1.12121212121212,29
"New Hampshire",2005,1664,10.4,0,0,0,1,0,11.5,NA,NA,NA,NA,NA,NA,NA,1.10576923076923,29
"New Hampshire",2006,1663,10.2,0,0,1,0,0,11.3,NA,NA,NA,NA,NA,NA,NA,1.1078431372549,29
"New Hampshire",2007,1662,9.7,0,0,1,0,0,11.2,NA,NA,NA,NA,NA,NA,NA,1.15463917525773,29
"New Hampshire",2008,1661,10.6,0,0,1,0,0,12.4,NA,NA,NA,NA,NA,NA,NA,1.16981132075472,29
"New Hampshire",2009,1660,10.9,0,0,1,0,0,12.3,NA,NA,NA,NA,NA,NA,NA,1.12844036697248,29
"New Hampshire",2010,1659,10.2,0,0,1,0,0,11.7,NA,NA,NA,NA,NA,NA,NA,1.14705882352941,29
"New Hampshire",2011,1658,11.2,0,0,1,0,0,12.5,NA,NA,NA,NA,NA,NA,NA,1.11607142857143,29
"New Hampshire",2012,1657,10.5,0,0,0,1,0,12,NA,NA,NA,NA,NA,NA,NA,1.14285714285714,29
"New Hampshire",2013,1656,9.6,0,0,0,1,0,10.7,NA,NA,NA,NA,NA,NA,NA,1.11458333333333,29
"New Hampshire",2014,1655,10,0,0,0,0,1,11.5,NA,NA,NA,NA,NA,NA,NA,1.15,29
"New Jersey",1979,1745,28.9,0,0,1,0,0,31.8,NA,NA,NA,NA,NA,NA,NA,1.10034602076125,30
"New Jersey",1980,1744,30.8,0,0,1,0,0,33.7,NA,NA,NA,NA,NA,NA,NA,1.09415584415584,30
"New Jersey",1981,1743,25,0,0,1,0,0,27.2,NA,NA,NA,NA,NA,NA,NA,1.088,30
"New Jersey",1982,1742,26,0,0,1,0,0,28.7,NA,NA,NA,NA,NA,NA,NA,1.10384615384615,30
"New Jersey",1983,1741,27,0,0,1,0,0,30.2,NA,NA,NA,NA,NA,NA,NA,1.11851851851852,30
"New Jersey",1984,1740,25,0,0,0,0,1,27.8,NA,NA,NA,NA,NA,NA,NA,1.112,30
"New Jersey",1985,1739,25,0,0,0,0,1,28.5,NA,NA,NA,NA,NA,NA,NA,1.14,30
"New Jersey",1986,1738,23.4,0,0,0,0,1,26.1,NA,NA,NA,NA,NA,NA,NA,1.11538461538462,30
"New Jersey",1987,1737,24.2,0,0,0,0,1,26.5,NA,NA,NA,NA,NA,NA,NA,1.09504132231405,30
"New Jersey",1988,1736,24,0,0,1,0,0,26.2,NA,NA,NA,NA,NA,NA,NA,1.09166666666667,30
"New Jersey",1989,1735,23.3,0,0,1,0,0,25.1,NA,NA,NA,NA,NA,NA,NA,1.07725321888412,30
"New Jersey",1990,1734,24.3,0,0,1,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,1.09053497942387,30
"New Jersey",1991,1733,24.4,0,0,1,0,0,26.2,NA,NA,NA,NA,NA,NA,NA,1.07377049180328,30
"New Jersey",1992,1732,23.1,0,0,0,1,0,24.8,NA,NA,NA,NA,NA,NA,NA,1.07359307359307,30
"New Jersey",1993,1731,22.3,0,0,0,1,0,24.1,NA,NA,NA,NA,NA,NA,NA,1.08071748878924,30
"New Jersey",1994,1730,23.2,0,0,0,1,0,25.3,NA,NA,NA,NA,NA,NA,NA,1.09051724137931,30
"New Jersey",1995,1729,22.1,0,0,0,1,0,24,NA,NA,NA,NA,NA,NA,NA,1.08597285067873,30
"New Jersey",1996,1728,22,0,0,0,1,0,23.8,NA,NA,NA,NA,NA,NA,NA,1.08181818181818,30
"New Jersey",1997,1727,22,0,0,0,1,0,23.8,"0.0079",0.2049,0.0585,0.2307,0.2166,0.1249,0.1564,1.08181818181818,30
"New Jersey",1998,1726,22.2,0,0,0,1,0,23.8,"0.0051",0.2118,0.0686,0.1327,0.2088,0.2806,0.0924,1.07207207207207,30
"New Jersey",1999,1725,20.7,0,0,0,1,0,22.5,NA,NA,NA,NA,NA,NA,NA,1.08695652173913,30
"New Jersey",2000,1724,20.9,0,0,0,1,0,21.9,NA,NA,NA,NA,NA,NA,NA,1.04784688995215,30
"New Jersey",2001,1723,19.6,0,0,0,1,0,20.9,NA,NA,NA,NA,NA,NA,NA,1.06632653061224,30
"New Jersey",2002,1722,19.9,0,0,0,0,1,21,NA,NA,NA,NA,NA,NA,NA,1.05527638190955,30
